8499 28094
5970 4895 -143
6315 8303 238
1584 7830 -834
7096 541 -468
3764 5970 -558
1211 6472 -591
7776 6193 67
823 5862 -204
5369 7291 820
6725 2132 -918
2617 4144 -243
3103 4622 471
3987 656 132
2683 5145 825
2296 2527 -649
1072 989 -821
7306 212 203
2000 2046 4
7132 1909 -468
6016 2207 -867
8006 4302 48
1932 7860 -497
854 5753 -115
49 857 837
5001 6733 -744
1862 4420 106
7393 5191 -626
5054 606 -72
7209 5021 -377
2355 1284 -391
1100 5821 418
1198 1877 815
6666 4847 264
1674 6159 -769
3590 4768 487
3453 1788 947
1507 2149 -599
3223 8471 55
1012 1702 594
674 1199 -511
357 6890 -461
2196 5273 225
5355 7858 -536
2178 1133 806
4603 7907 -704
8219 797 480
7628 2049 136
1382 471 491
2108 4514 -713
1266 6507 -789
2452 2470 -681
6847 88 -898
4867 8111 -812
4974 4164 207
7444 3305 -889
7834 8427 -206
6279 6405 737
1801 4714 -8
2965 1752 297
4554 1630 -782
4217 6912 444
414 8150 28
5450 7554 43
6515 3654 992
1183 1787 -880
4118 1225 210
3111 8466 -861
4833 1081 885
1665 3449 -143
2393 4678 979
6832 4213 -574
7764 4235 -213
807 7068 -202
735 1300 -240
7679 1164 659
6558 3794 445
3607 7334 -230
3801 320 -61
3456 861 -534
5349 1998 -336
3857 2205 -962
1421 6316 -878
3852 5982 366
6073 3311 -712
6796 3974 347
4820 2564 737
3326 2623 -227
6678 5002 881
5516 6131 -699
4205 7891 879
2815 7567 734
6726 456 -945
5337 4466 -251
2402 8236 -126
1148 499 580
5748 1835 -538
8332 8297 774
7987 553 -562
7444 3497 717
2106 6343 96
3931 16 -556
5595 1394 -192
6954 4536 -46
8115 7948 666
7101 5161 682
4388 5324 -559
3971 1782 91
2542 811 -187
5343 5194 -505
3843 3201 -294
7433 6736 179
7674 4143 -347
7836 5417 525
234 7581 -334
7665 3796 -184
6539 4302 -920
3043 5916 755
848 5728 723
5179 8151 -140
6105 685 -248
7941 1926 675
3928 5738 959
2723 1130 504
6313 6724 902
5564 982 -696
6139 269 -11
5358 5868 -512
2295 3992 455
4079 1380 -630
8203 7026 779
1458 6546 -696
7454 7693 691
198 1133 -692
8207 1464 576
6693 805 592
7699 1067 698
676 5261 -698
7815 7346 603
7476 688 -677
6597 5422 362
8175 7081 -179
2960 8491 -483
3748 8302 562
1965 5578 -808
1181 919 -664
1615 5602 -528
766 920 762
135 5583 -279
4111 6490 -29
2437 1769 397
5070 3732 192
6243 3715 -883
5826 4457 757
3474 2859 -983
5437 8178 -851
6586 3611 952
3877 2460 -103
3899 4609 173
4300 810 376
7177 6572 60
4233 3190 -6
505 2844 338
1362 3276 -561
3170 1072 642
2572 6284 -286
6350 3214 -177
5643 1152 982
1937 7476 -885
3490 5398 110
3214 7151 -28
5712 7957 627
2875 1199 281
1355 6932 -371
1358 1254 -229
8198 5533 -479
6106 100 -872
979 7326 712
3958 2163 -512
1616 7491 601
5263 3413 804
106 3691 830
938 5816 870
7622 3517 -316
5986 2212 161
6223 4258 -643
888 711 692
8326 6065 -598
8159 291 176
3633 2932 19
5501 5186 651
5613 1074 889
239 5695 -637
6746 2975 -993
3838 4155 606
2664 3156 998
3777 8126 -35
502 3304 829
1510 8418 662
6366 7827 -561
7388 5718 -705
3624 7976 -925
5920 8269 262
8494 7723 -104
5266 6683 -262
8039 6541 -198
7152 6913 -178
5595 1503 252
6093 547 844
4758 7200 -756
6751 621 -995
6895 2427 -889
919 2468 360
3098 2392 -489
33 8298 -780
3699 8356 -579
73 3349 -471
2666 7404 152
5257 4616 478
1685 4565 -26
5260 6243 55
7423 2606 347
6258 7911 -864
7192 6989 867
5684 5015 -140
2187 5102 -821
283 629 353
3261 4137 724
2113 4943 -210
3770 1334 -35
3940 3535 838
4294 3388 -522
277 584 900
284 4187 976
1714 618 -111
3572 4363 137
1126 2704 831
6773 6538 478
7481 4953 -872
1856 6977 -786
7853 206 16
7829 7478 -379
4987 7195 21
1748 6620 -488
2161 3068 -108
4334 3279 -839
1040 6184 843
1779 8460 951
8261 7467 -372
4476 2530 931
6103 4069 283
604 1334 904
2635 659 913
1340 492 -965
6832 2363 -162
3312 6076 -416
6090 5453 551
5787 68 -104
1059 2242 121
2773 6982 866
6810 7928 44
5793 2099 223
8000 1311 694
8062 3783 648
7316 3623 113
5479 7644 -246
6166 5966 -286
6559 391 254
6632 1857 -476
13 460 345
7284 5696 -277
4415 2766 -756
1804 3757 601
2338 4737 -807
4633 2860 -27
1062 2030 615
3843 4619 759
637 184 -790
6727 4026 631
7998 2694 503
3231 2822 -960
4670 4079 370
2368 6565 -810
2399 4589 -129
1735 5284 942
7100 5948 -94
4431 5589 811
3365 5580 219
7424 1465 -513
6448 8200 -801
1779 5888 -972
5578 5284 602
4367 2324 754
1659 5808 776
7888 4302 -846
6629 5087 362
6163 7662 405
836 5385 306
4482 5762 737
1529 3070 -897
2288 6951 -43
1297 6455 -375
1900 2995 -866
6175 2684 868
6254 3296 -229
647 12 417
3348 2952 454
3867 7459 224
4262 4793 -286
3751 2972 851
2764 4168 -210
3887 5631 -366
4702 5948 724
1815 3519 964
2463 4228 138
190 5576 509
2876 7307 116
2165 1147 -869
1458 7163 -333
4735 3677 -165
2805 4622 514
1837 7060 882
714 5917 453
7808 1030 240
673 6587 -773
2857 160 39
7677 2900 203
5361 6978 656
662 1418 461
3998 6264 949
2028 6139 937
2526 1011 971
412 113 601
6418 6311 -283
8288 5278 -959
4477 835 364
5880 200 -81
8489 3703 -15
6247 7261 67
6651 69 388
7407 813 -2
663 2382 215
7999 2234 -785
5096 341 -270
5527 6647 185
3108 5605 190
7029 2364 -36
4898 360 212
206 3557 -434
3437 3974 -547
6322 2872 25
2221 844 993
1080 3179 247
7870 3895 506
6196 8335 -385
6056 1095 890
4337 694 414
3202 2424 48
5841 7127 708
62 4794 87
4120 8435 -619
4566 4958 -453
5263 3005 -713
1480 1200 985
268 6980 490
3262 7957 -813
6620 6963 822
3996 5888 996
5457 2876 -404
5639 2390 651
4846 70 748
2852 3760 -941
5482 4337 518
3837 478 574
3205 446 923
1349 8036 -76
7408 7257 -99
3380 7745 -81
858 2689 854
6711 5352 -576
6289 3554 739
1518 5215 -779
4479 2738 966
277 1193 -998
2010 8387 536
4593 3460 -705
4625 1329 916
7260 617 -80
1058 627 542
2978 1129 664
2466 249 85
4074 6570 848
8408 857 -690
6280 1054 457
246 7643 -469
1089 2756 913
4042 8333 9
6032 5561 -317
4882 908 224
4385 6208 -114
1449 8228 931
2104 3700 -262
7712 4081 -2
6379 4857 33
4579 7119 -404
7919 6151 -59
7788 5760 -110
5549 6408 -447
7205 4612 701
2817 2470 619
1391 1203 495
1421 6440 -930
9 6971 -616
660 4678 -20
5089 6371 821
8469 2295 -872
2076 39 -379
6164 3942 24
7672 8335 457
635 7979 -933
7976 6306 -242
217 846 183
4408 7116 683
5751 3202 384
1234 2025 -274
7374 538 -513
6082 1837 -275
5160 2016 -301
3265 6738 926
5942 7938 321
377 53 -514
166 4100 95
7953 2031 682
3355 5220 -484
8143 2835 -719
2982 105 -457
3724 6952 -366
1893 4240 -23
2102 6742 -250
546 3826 142
7278 608 -464
5260 1211 -981
3263 2971 -259
2143 7298 862
5789 3485 -152
3547 5783 328
8433 1448 894
3331 4396 -204
7887 5464 28
779 7295 -878
3622 4673 -673
7183 492 116
7024 5900 957
1596 6103 -511
4696 2566 -736
4936 3152 -125
424 4954 796
2343 1811 645
7426 1058 -318
2044 6076 385
463 7069 216
5407 4246 -645
4237 7218 -68
1551 8302 -65
7230 1712 738
7660 6917 974
4110 3731 -784
5535 2989 -981
7041 4774 334
267 8221 155
8311 6081 -484
4516 5977 -631
7131 6566 -559
8242 1627 998
2300 7354 773
2362 2161 620
5774 1747 683
552 8197 -858
1798 6082 562
5312 1741 122
3787 7468 -775
5801 8229 -747
4743 1571 369
6202 6550 439
5378 4158 224
7448 6737 -499
2602 4341 883
5547 692 -234
6373 3908 438
2920 7261 638
4194 5285 -214
3800 5927 -998
4302 2734 440
2858 3243 -77
1181 5232 981
3244 2669 922
2855 5116 402
3089 5586 -806
1453 1074 -20
3432 4072 480
4814 6596 950
3071 8026 -152
5832 3393 818
1030 5123 -598
1010 5448 937
6733 881 107
4860 5610 181
2981 6355 887
5804 1392 800
5746 1427 619
7869 5180 -788
5183 4718 0
4813 2528 -661
749 6719 766
3844 6625 786
4535 7087 -15
5711 585 948
724 3641 971
2786 3989 841
2442 496 575
4413 3497 373
570 1154 -988
7996 4434 360
4658 374 -296
683 2885 99
7338 8229 -298
6915 2089 -820
6847 3355 845
5374 4037 -708
7116 3272 140
5749 408 520
6879 7110 -106
4731 1560 -117
1885 161 474
2455 6101 -487
6855 2248 908
157 2096 561
3113 1353 -124
3569 940 573
6878 6290 -881
3510 6206 -218
1389 4618 -73
4433 4864 -265
3592 3677 -795
5312 5510 -647
1881 634 -604
2389 8329 335
819 1483 853
3323 2580 -668
4136 1559 -403
2842 513 -540
8203 5229 227
3404 2402 -102
8246 6530 -558
6723 1440 -991
6904 1205 -592
2730 4762 -336
1405 6607 912
4371 7057 836
4176 3930 867
5622 1698 -253
5287 4176 -809
6025 7580 -178
3288 3498 208
889 625 -450
727 5768 -743
8477 4009 241
7534 1822 831
8013 6866 830
901 1025 105
3360 7056 -94
900 98 947
7332 1922 -27
3676 4291 553
4731 7795 245
6640 1001 298
7465 5879 -328
8499 8132 502
7552 582 -925
1596 3567 753
4476 300 318
6363 1136 -544
592 45 -325
4064 2040 -151
453 4575 -308
1594 3276 107
7850 4158 683
5914 1921 -283
5112 2794 243
6374 1464 48
4829 6228 -411
6085 7269 -665
780 3532 -172
6985 3671 -753
7730 3986 74
7636 3601 -416
3833 4617 942
8107 559 139
6358 3459 -813
1675 1665 -128
358 1548 575
611 5932 -351
7137 5490 469
2339 8024 523
1668 2793 614
2036 6891 -758
6615 508 446
6883 2044 909
5102 5073 -824
3580 5429 -433
136 2831 904
7422 1074 882
7148 5281 -930
2397 4061 33
6725 4859 -267
7190 4580 -457
554 4784 461
3141 1340 -619
5339 5997 -25
3645 1855 449
5440 6902 -681
75 3403 318
5139 1211 -517
1495 8357 350
702 3499 -236
4583 4108 -112
1774 3589 -770
2627 2950 -752
1302 2816 -387
3094 7762 142
8189 935 480
1687 232 -390
5179 5279 -636
3411 2620 -995
3157 3999 988
166 3009 228
7119 5452 900
3932 4193 943
1441 4522 59
6333 1527 -626
4257 3804 622
7812 6228 838
131 894 770
1089 5487 544
1356 2403 15
6546 3060 -319
6083 7695 -791
4907 6948 -423
1051 4546 -987
5240 4624 210
1209 389 209
8097 8028 -625
3633 2543 -509
814 3308 765
5923 100 74
8038 8167 -737
1492 929 -962
6182 2233 -918
3602 3484 858
312 3640 -782
5621 1453 -368
7284 5283 -359
8240 7079 -920
2852 3345 768
6245 5587 970
2400 8008 -925
4401 1546 -362
2054 3111 -329
5663 6788 19
5692 7205 377
1098 386 -482
5408 8435 732
3390 2865 617
891 7995 -17
7029 5175 -536
2705 4737 -868
7851 5046 -28
5314 1903 -277
779 4805 354
2943 3801 71
485 5169 371
4857 7788 -310
8338 4139 -923
7378 4527 -331
4426 7583 -556
8318 6757 -433
8018 3893 -198
2750 2904 974
1114 5767 -93
856 5037 858
6743 7700 -746
550 3543 -43
4425 6725 150
5358 1955 753
7552 7925 -285
5191 8430 -293
4631 3573 -867
1169 2026 -114
4948 4409 959
2164 3216 535
882 36 -533
3828 1867 -882
5789 6080 161
5568 3583 939
2200 2712 -605
6715 2068 -120
8314 4829 -391
1819 115 -162
7993 7639 -469
901 6778 238
6633 5509 374
7656 8352 -139
6885 6174 -934
5460 8019 -865
2054 7561 816
2166 1911 174
3998 8353 -239
1288 6220 -395
4687 4384 642
7131 8171 -52
5409 2953 -359
8046 6995 -544
2082 6011 717
1467 168 -194
275 1447 232
4089 8290 -778
1339 1034 -71
8351 1866 -983
91 2859 843
765 6447 -610
7251 8326 256
17 6074 -368
2259 7333 -515
6396 3228 784
5629 2828 -944
348 6618 -646
1764 3147 120
7155 7738 -818
415 5431 618
3615 1696 -746
3325 8020 -241
6040 92 -746
7967 3111 210
8328 5540 359
4574 4041 -409
2313 5789 756
7296 2350 557
5008 4760 -997
740 563 244
7002 2838 632
953 908 171
638 1910 -289
5274 302 -353
5254 2457 -252
2669 1684 -479
8366 3793 -94
4965 3761 -293
3437 1494 548
1337 5696 249
8323 1784 -152
5107 787 204
5168 2069 934
6336 679 805
8492 4138 471
6846 7720 -473
3661 2290 -650
6493 8333 265
1223 1724 -449
936 4848 443
6035 4607 143
5862 68 -332
2677 5611 -387
1502 7662 358
2982 2657 -255
3665 5083 -408
5478 1617 -71
8277 776 -390
6068 1983 120
6957 3407 24
1246 7254 665
5047 1568 450
812 1425 386
7005 1030 -5
2283 4826 -38
7039 5532 -420
6595 290 -789
5932 1690 667
3128 6332 -681
3474 4974 -866
5398 6042 -213
2335 5422 -216
1351 1563 -501
7815 7905 190
5853 658 -412
3214 4291 29
5757 5425 836
5077 3780 -461
5871 235 -627
7246 5465 477
2093 3815 -954
408 6755 84
7267 5291 694
506 2698 577
6456 2618 -924
3626 4660 184
3192 7841 -619
78 4722 1
6314 3756 106
330 5579 769
5598 3604 583
1250 3333 -525
2982 720 -918
6346 6230 -366
92 3588 506
8449 2088 639
1675 725 -57
156 3532 156
418 2188 -290
1455 665 13
5530 1125 -145
953 3768 924
635 4213 42
1410 410 983
1238 6055 -599
3379 3466 896
5389 1326 -216
3339 7963 302
6262 3344 -846
3198 6244 -405
4656 4045 -49
4637 3272 -844
3771 4714 -436
4044 4612 -622
3535 2884 -964
6003 7466 805
8481 8138 358
7214 3045 -411
1258 2972 952
4425 2951 -933
3921 1028 -525
5848 4354 -45
2765 7692 23
2456 2967 261
3697 2168 754
5866 3212 -226
1516 1653 932
4048 7419 -621
3450 4354 -555
124 5848 790
2877 8470 -96
3390 7746 384
5890 1848 -173
7905 5686 -344
1601 3857 469
3789 3734 864
4959 5679 948
6572 7314 -875
5609 3095 -955
4625 6654 221
1563 7651 -583
6857 4999 543
5664 4042 937
1484 2988 -30
7192 7825 -272
1892 7689 640
5209 7193 -800
5946 5092 223
259 3451 -74
1193 3387 867
3433 6102 243
6306 4190 -359
6083 3885 -313
4851 4322 241
2227 2427 -770
1207 3281 814
179 1418 803
2766 1452 -275
5035 1239 -195
4327 8109 -573
4209 4726 -337
7304 7951 804
7131 1000 -648
4041 7006 951
7724 4778 -122
1711 5273 913
4911 3293 -106
1857 1946 -536
8304 5318 955
7852 1032 257
2799 1908 -441
5811 3736 214
3919 7041 656
7413 1759 -223
7861 3982 400
5878 8392 184
3819 8185 64
6907 1950 18
265 5279 -476
109 3655 629
1774 7826 323
1807 5608 598
502 4415 -699
3429 8219 -547
593 4907 -967
1919 6755 58
5747 6446 548
965 7092 227
1686 5690 689
5157 5721 -524
259 7228 -100
7760 918 -507
6120 338 -532
7133 2545 -743
3337 413 758
2246 8298 88
7616 6381 234
300 7763 -949
4066 2062 -180
831 731 -62
6994 7240 -13
318 7017 -466
4404 2245 976
8020 1435 804
4265 5711 554
2653 3432 110
125 1702 247
6588 8444 -437
2929 6451 622
4764 6589 -79
4083 3171 697
4676 6770 782
1721 2176 91
8066 8333 270
2167 3431 650
6792 5687 110
4670 668 -622
4954 8195 768
2508 7336 474
3433 1491 -568
6605 6171 703
8314 7319 410
6335 3682 464
3114 939 392
813 645 -66
7021 2602 -40
576 7710 -374
7329 4728 -524
7746 6582 862
1132 2396 -518
3284 1002 -911
3481 7304 832
7598 6822 539
2538 1529 748
7313 1869 569
2615 3773 623
4707 3064 628
5409 6858 19
8184 280 -626
352 7572 -485
5719 263 766
6207 4456 -611
4305 7458 384
4074 2090 353
8207 8188 336
4019 5745 152
2418 2632 233
3303 1492 -996
6226 3257 -883
7743 8153 -628
4447 5395 -268
6243 5053 611
208 297 418
7897 6267 -572
6012 8428 -619
7437 7785 141
1391 6699 367
2103 5200 -951
6895 4312 -883
4596 3713 -834
5392 3015 410
8275 2776 -743
839 5971 619
842 7750 726
4891 4626 -995
1591 3304 667
4816 1154 -689
8210 4378 42
6280 2114 436
5738 3554 335
3415 6372 -766
568 269 131
8113 521 -330
2331 1588 -222
3366 3036 720
5981 7927 148
8291 7616 259
7520 2460 -363
5263 2617 832
1180 1176 -95
5853 5981 -915
3303 6856 -258
2516 3644 -989
2324 2122 -905
4006 2370 -769
1828 6395 -616
7030 7828 -954
4693 1046 409
7843 8491 -621
7028 6198 492
7396 3118 588
2294 4188 -42
834 50 -182
651 5786 -442
2212 2732 556
5699 416 -286
5102 7603 -715
580 1993 136
7356 7049 -455
747 1520 -86
2504 5235 50
2943 3516 991
6240 394 852
7365 3591 368
1915 4423 127
2333 8482 69
7767 1426 350
7577 549 -957
7220 5150 300
2300 1369 110
952 6993 -428
2394 6226 -352
1872 3246 -748
8261 5241 531
8326 6601 616
82 2103 857
7838 6381 -863
7765 3011 824
6164 1091 -812
3283 3579 -487
3512 8157 15
7167 1168 581
435 98 50
1480 7356 917
2410 1629 202
2877 7995 558
169 3083 188
7199 1354 366
5940 3769 -186
4967 4648 -913
2931 1537 383
3972 2301 831
3311 5724 253
5034 4794 61
6212 7137 876
3481 5419 -824
8224 4175 155
2624 5518 336
5227 3505 568
8225 5562 267
8303 4439 -111
3578 441 763
6190 5018 475
1498 4878 -372
4981 828 -514
4509 5316 739
8346 1981 319
3650 5627 798
2099 3470 286
4267 4700 744
3764 6534 -500
5532 5005 887
8110 743 535
2162 476 -629
934 2207 -565
7597 536 -252
5563 3387 -732
5614 7551 863
6051 891 -895
8402 5321 -183
3040 1574 -605
8253 2676 -545
2814 134 889
7094 5229 510
8290 5923 323
7129 3073 593
7878 7109 938
1469 4552 316
6997 8410 365
4585 6839 -850
6076 5288 -926
3114 3048 -112
4985 42 -51
5131 4644 879
6921 2825 699
3034 6795 -209
2956 126 563
2967 5092 705
6044 5310 -90
4074 2744 337
2779 6087 -693
1798 3938 750
3336 6601 -225
5788 5698 -136
6360 7795 -322
6917 3979 -831
297 6806 438
236 70 592
5483 4994 -318
4505 1432 451
235 442 -443
171 8242 287
2032 330 -896
1852 1753 -980
148 104 112
4349 985 -555
5751 3190 681
6702 967 -126
190 4015 222
1332 1635 799
3428 4079 -379
3082 4134 -483
92 6917 936
2661 5443 -811
8457 7897 -515
8001 5511 -515
4702 4844 -158
1026 5349 49
1547 4142 947
2603 5097 -315
7249 6077 401
928 880 400
4603 7534 -694
3019 1431 316
7207 2 507
5655 4318 -448
7061 7457 434
1544 5115 -188
2844 8117 772
1012 1263 28
3389 4915 977
2618 2771 -742
6497 5990 -279
5551 2031 847
2326 3265 614
1988 472 436
3816 2754 24
867 4712 568
4777 6728 617
1634 8408 -641
6055 7757 -960
7790 7032 -471
1205 1963 -515
6934 6969 -705
3852 5852 958
5416 2903 -494
2480 6004 -151
7534 3891 -928
769 2553 133
2050 1477 379
7271 1629 -42
2966 4433 838
2792 3696 707
4868 7607 493
1144 2467 -869
2165 116 167
2963 1189 -585
3210 8243 143
3178 6165 -192
4591 1098 201
150 259 -777
879 5098 380
8231 1165 -283
5875 1117 -262
3668 114 -25
4329 8304 780
4603 1682 41
325 3481 846
192 245 872
2262 5735 -882
7926 4765 561
6712 2058 -420
1549 6892 -554
7485 7901 -335
5061 8109 -178
594 1158 -775
544 930 -282
4584 4803 468
3902 3739 -43
6879 7681 88
4737 6502 666
2174 6269 -176
1360 2113 -592
5873 3386 562
2332 5112 196
1189 5561 739
762 6732 271
3102 1537 607
398 2456 347
2166 6100 -732
342 3606 -309
5391 7902 -543
7510 6938 719
4524 8073 840
6269 1878 -981
5514 3654 -251
123 6625 449
7939 7211 745
1694 4219 409
6269 4810 251
1397 8221 -304
4778 716 -777
8225 6067 225
2555 6028 -119
7743 3976 315
8382 4099 -690
3799 7197 990
5521 500 871
1619 5241 -256
428 801 -103
7545 4125 -92
4780 1896 -634
1434 1448 658
2415 4338 60
7469 2402 -568
5009 7144 -176
7183 7555 511
5141 4979 -862
1639 4973 -25
3610 7502 -4
1926 1828 532
6665 3645 -888
3462 7140 960
5339 6266 295
6578 8169 -834
3419 6521 -218
5555 2670 -238
6627 3894 -138
5554 5989 -330
4332 6326 88
5038 1795 296
3310 7610 721
7337 1248 825
1216 6429 -461
4217 1438 -471
7652 1561 480
6639 3864 127
531 6407 255
6901 692 256
2627 4972 -703
4067 6803 -111
1271 29 501
4541 6249 -162
3911 6758 77
2337 2476 -628
8077 5126 302
6799 4206 -623
1861 5071 773
2683 5110 220
8499 3053 782
2102 4633 852
2018 3306 350
774 283 -85
2981 3342 865
3013 5475 -376
5388 7911 -166
2558 2197 286
2626 7868 82
5621 5918 792
4198 4726 224
8087 1359 -947
8018 6054 109
1734 3501 605
4261 5079 -23
402 4959 -516
7001 1987 -706
1883 5065 -30
8422 2328 -342
6557 1637 -469
1442 8486 830
4960 5107 -839
4749 1567 485
6967 3480 106
6733 553 593
