16
946 853
863 222 -743
218 37 680
629 374 54
738 516 -630
169 702 556
908 646 269
674 443 -407
482 523 -227
394 426 907
411 55 -198
102 243 181
668 943 -786
351 691 -954
878 810 184
378 455 -106
60 677 5
467 724 880
385 563 741
771 510 -180
713 25 -663
98 306 36
506 576 953
379 301 -367
949 102 -739
227 281 -980
497 384 112
756 318 -198
627 926 -252
553 321 73
423 503 -394
17 553 -115
615 2 199
402 712 742
923 376 833
427 682 -337
130 108 92
516 265 -226
951 35 -242
491 948 98
197 537 453
74 69 -903
128 89 -826
364 1 -424
836 717 -520
518 816 -705
199 370 161
618 106 797
122 13 136
45 540 411
329 949 357
53 54 55
608 743 -517
744 938 913
426 733 181
91 439 -405
447 410 635
170 700 832
493 22 -769
630 728 -392
881 278 -211
439 951 717
697 242 -46
463 46 656
127 93 89
241 782 545
120 51 30
380 416 -466
945 796 599
657 289 689
573 250 -501
704 212 -531
608 390 950
553 688 395
885 287 488
301 398 -235
815 599 -19
74 797 -512
800 531 219
648 217 295
860 946 -975
870 146 874
860 96 -386
666 411 405
914 740 -251
606 662 -250
805 781 -182
408 280 445
289 327 -781
19 291 -790
313 569 571
155 540 45
497 40 -478
635 755 -338
329 612 456
646 650 -107
565 335 86
344 688 -432
11 852 378
596 434 -591
168 44 635
371 69 -396
405 86 -422
354 215 773
958 653 458
424 477 -978
604 822 44
489 836 -267
380 939 -740
718 589 -719
241 881 22
480 690 468
373 35 664
54 270 13
519 583 869
426 401 277
292 678 329
383 658 699
142 113 550
675 725 641
686 870 531
561 262 267
619 770 15
590 637 -528
687 884 134
760 477 440
284 213 -925
268 66 175
801 156 991
291 581 -544
420 856 225
62 245 -217
661 473 -424
462 863 -393
525 38 550
276 781 -361
733 782 -965
769 41 951
364 274 -211
672 58 365
214 682 -162
552 607 -74
902 689 -183
738 390 474
496 193 563
913 337 -470
956 351 -979
880 354 -844
149 879 412
550 710 946
914 550 665
754 223 687
868 151 86
397 284 -695
891 681 -95
795 914 -721
125 928 994
144 616 -108
681 943 758
90 495 332
794 227 182
487 832 -324
957 66 795
669 281 -204
480 878 113
612 440 -810
595 840 -662
325 593 348
841 801 -590
574 860 101
574 96 986
189 151 385
345 366 59
410 395 255
634 136 587
57 134 16
132 274 -247
519 937 -446
444 644 -591
802 849 -186
75 634 -62
780 489 271
398 214 -227
493 640 898
204 89 -393
799 178 457
766 64 -207
574 721 -928
598 510 -701
104 534 -517
730 372 388
317 88 -345
274 548 -297
677 216 362
913 729 -860
827 237 -559
504 488 -464
378 229 652
862 78 -413
918 363 -978
312 798 749
728 220 911
249 87 -509
352 50 -770
721 808 222
629 323 -256
62 67 901
580 831 354
437 293 631
191 577 193
596 330 964
448 371 -518
938 111 719
12 494 415
890 166 -70
726 679 454
766 175 986
578 137 736
568 801 -579
419 289 671
964 45 -289
17 504 778
248 724 -884
798 645 438
466 107 -911
155 125 192
760 54 883
46 818 677
525 172 469
837 594 -655
142 72 -984
503 677 22
891 320 -553
940 103 801
302 144 -765
341 140 -668
505 208 -827
75 86 -512
378 344 -143
466 459 798
383 578 -396
443 703 325
627 643 326
212 653 -266
408 656 419
427 230 -49
247 939 -672
606 887 -31
192 866 971
520 47 318
538 337 536
291 230 746
72 774 358
424 872 637
715 104 -463
273 776 -995
368 507 836
482 623 125
413 738 385
905 638 -107
799 199 -921
180 499 532
452 458 -574
617 733 -640
318 82 -732
958 877
169 453 -729
911 341 -90
432 595 -470
74 727 -105
954 468 -702
450 587 -35
173 719 684
655 870 482
275 608 596
771 320 997
801 114 -991
806 189 -74
441 852 680
521 925 -434
323 208 -728
68 191 -324
410 121 435
910 401 -746
593 128 -984
864 685 -685
866 716 151
900 178 -483
181 715 -170
311 48 -247
671 235 -962
801 151 961
710 169 99
773 732 -182
705 573 -144
781 869 179
858 524 -303
314 17 -752
318 535 -124
412 43 -910
42 831 -689
166 570 842
327 126 -571
72 129 -776
99 856 8
887 304 -78
437 845 -660
22 632 -568
393 526 790
13 327 579
535 342 73
131 759 807
848 206 -340
412 869 -968
732 215 830
896 56 -505
440 219 390
536 760 -288
294 833 607
466 370 321
820 273 -832
140 909 -441
726 244 369
188 243 -291
383 916 -220
501 880 671
635 668 -172
202 449 824
864 920 -13
509 684 -399
601 196 725
660 498 -383
690 776 850
676 186 -140
208 295 -338
483 578 -162
773 378 -49
431 788 426
251 248 742
204 50 -322
426 352 462
808 840 101
619 287 684
639 687 633
580 110 110
745 8 948
328 487 -827
377 650 -919
65 805 -149
273 203 -78
740 197 -418
701 134 -462
132 609 -237
928 423 -129
615 914 305
274 179 -856
907 900 -769
477 138 -275
68 260 -881
611 524 -469
410 264 -984
435 43 -464
922 725 413
187 146 14
715 653 -706
917 389 408
350 54 -604
668 686 -634
874 220 660
786 901 -647
230 664 597
947 204 634
185 716 53
395 829 177
476 886 567
292 215 -825
562 78 -301
760 769 -653
592 90 427
315 323 777
13 535 826
331 166 668
176 869 -453
624 464 793
201 368 -781
643 483 -76
47 430 -668
8 415 -186
402 326 -344
620 588 290
738 735 386
327 591 -680
72 895 -146
304 794 -305
301 808 -758
721 450 -213
398 21 654
328 547 111
176 758 -314
551 64 -283
381 829 865
649 229 50
672 639 -395
669 196 464
289 89 -117
815 937 -469
191 910 -557
912 579 761
321 954 -426
205 641 991
662 686 -230
254 371 -729
673 950 963
926 580 -655
520 74 377
389 600 -565
803 501 -112
120 854 -385
693 93 -744
15 13 -386
398 241 232
37 935 -847
300 771 -397
228 906 825
255 556 -131
735 280 -48
949 702 728
574 608 368
711 208 -854
831 46 -742
478 595 75
281 364 916
745 288 597
481 140 632
770 230 -522
758 274 269
459 208 -320
583 754 -655
112 714 -932
523 214 455
884 649 -20
315 165 -913
438 790 -945
668 514 -482
714 48 -689
852 196 -217
822 724 -389
612 910 932
101 192 -197
697 233 48
445 945 -518
679 659 -264
827 763 -174
870 593 -389
196 314 -910
694 774 669
594 79 884
837 61 658
511 83 -361
610 73 -81
271 692 452
189 10 -612
274 450 -686
85 903 -331
895 669 417
13 44 6
765 865 138
728 783 -368
682 832 -992
369 895 -68
108 862 556
521 504 -655
712 550 -484
28 429 -576
659 467 710
514 702 -575
751 627 -948
698 743 417
18 5 -868
540 331 -148
302 210 420
458 471 -382
169 810 -364
522 525 729
262 841 520
476 693 -555
288 194 -61
32 767 77
295 893 497
343 340 -712
798 234 56
10 332 383
760 679 127
206 72 -854
291 605 689
16 544 102
483 317 -268
326 586 -478
545 188 -110
336 74 102
465 769 -475
84 375 -850
922 95 153
424 539 -608
706 237 387
907 879 -339
520 894 -487
405 627 -296
758 402 -683
622 231 -637
105 215 487
347 646 326
365 111 688
63 479 -220
505 881 -169
451 464 539
728 46 -673
743 491 -580
777 4 -522
204 649 346
826 290 -990
799 789 700
700 238 -538
123 881 462
547 464 -432
866 329 -328
942 156 -276
284 912 -193
201 194 -408
881 731 114
205 362 -559
632 856 -155
570 160 -142
657 392 -612
805 413 501
860 528 675
99 38 -240
899 882 927
225 787 883
168 746 506
133 482 -638
707 884 -320
756 926 -94
472 754 536
337 689 -235
150 403 -99
351 803 212
448 635 586
189 68 588
808 532 887
533 494 259
115 106 -472
444 928 667
146 127 87
808 315 -257
473 682 875
811 536 -594
230 260 25
241 285 -89
32 387 970
396 212 -40
490 678 -959
799 296 -967
54 640 858
945 650 730
771 687 -693
822 897 530
152 597 85
770 173 484
769 286 -380
810 239 -728
245 556 -375
504 556 -647
758 19 -183
618 852 -354
535 635 835
652 932 -237
818 722 318
633 868 79
590 103 -301
738 513 576
804 444 -318
769 251 -429
924 150 -909
392 103 791
412 727 173
308 427 862
282 289 -525
141 622 -214
72 475 -220
576 897 -544
131 144 452
505 896 153
335 385 982
173 318 -530
782 102 -44
144 867 -549
495 610 -674
790 644 -123
805 738 -558
148 716 249
684 148 -174
472 662 -943
304 451 -476
670 543 -681
463 556 353
311 56 -453
174 884 -37
536 740 159
284 943 -975
68 162 -993
617 908 671
545 824 -3
847 218 483
169 326 -147
514 102 -777
769 608 489
438 360 617
281 537 -282
850 764 478
806 756 -29
358 471 -499
338 628 591
91 407 -960
354 583 -829
56 475 874
720 265 -425
232 590 -239
599 620 136
82 531 -326
7 747 540
244 640 -200
540 142 -461
325 305 495
290 224 897
117 171 983
585 884 -747
162 647 -624
90 355 -335
37 832 848
697 760 -761
87 786 501
826 907 366
324 826 765
609 881 862
587 211 792
235 693 965
373 700 530
78 194 -448
581 217 827
762 12 964
167 943 -395
61 516 963
305 877 21
812 725 -691
574 158 -195
664 99 -582
249 220 -630
896 655 -531
387 843 -898
445 944 416
525 915 615
414 863 278
227 797 -368
298 73 232
53 873 297
86 508 -736
164 515 -924
116 813 744
674 747 -248
83 705 35
358 827 -685
628 397 -375
453 921 57
280 649 -842
111 305 -463
190 350 251
593 888 -324
689 749 -202
690 612 -957
223 779 780
108 749 -588
436 669 -199
782 914 -964
212 710 -470
393 134 534
325 644 -747
635 12 -343
773 491 -328
140 181 -302
547 421 605
133 514 -85
88 364 237
256 181 -292
326 768 301
122 199 -30
678 772 -815
136 156 377
433 363 646
395 360 -377
954 25 -197
301 897 513
332 666 -196
339 185 815
29 555 631
288 193 833
538 135 -349
273 137 -992
145 669 -784
154 357 -213
299 942 694
528 636 -908
712 351 677
498 700 -191
699 724 -820
203 34 -963
422 878 -400
635 35 275
675 109 612
647 255 745
268 945 -312
703 692 -325
15 902 546
890 820 717
377 574 815
366 656 240
77 545 -398
416 732 734
279 939 -81
242 117 -243
88 71 -77
412 426 -346
593 368 -400
430 112 -160
179 162 -113
449 640 -367
731 73 -225
75 143 212
783 212 307
391 291 -197
843 278 -379
500 31 -349
502 339 468
566 145 864
162 732 -612
299 199 -399
514 160 -156
558 111 -318
615 787 742
147 550 570
97 601 560
94 632 125
504 475 728
719 836 -167
175 897 851
187 642 -556
420 899 643
50 425 -390
545 664 424
550 120 -77
913 399 -739
752 344 -742
440 461 560
795 920 -935
207 225 20
314 483 -121
490 740 465
643 916 -49
790 918 -132
764 650 -176
104 268 631
558 639 607
283 732 442
524 186 -627
720 681 -529
413 772 796
778 269 -558
875 325 703
81 471 -560
728 400 454
429 308 -391
63 155 368
304 612 -817
94 779 -781
180 128 634
356 910 798
250 63 -659
135 948 -572
923 716 231
396 846 -637
315 174 335
815 390 -222
211 9 -748
529 334 370
564 712 -181
533 739 360
14 358 100
393 361 550
455 841 741
311 305 -106
75 861 -825
367 266 142
94 83 -333
47 693 5
805 297 907
227 861 438
615 403 -973
336 468 143
658 312 41
83 204 -330
840 280 -548
736 758 -283
652 403 892
617 904 710
347 880 -270
639 860 292
615 507 622
756 448 -556
851 33 862
527 665 -850
514 236 -400
69 404 682
504 289 811
36 90 448
146 530 -610
252 474 -374
714 890 823
235 23 -290
651 935 924
772 119 -900
419 379 166
484 873 922
688 644 303
181 661 161
172 483 -640
475 844 -536
335 21 -779
627 930 732
445 284 -499
486 6 -10
461 525 -47
754 686 307
511 734 -558
791 913 571
74 620 306
213 589 432
392 38 -814
746 702 -46
259 602 841
90 725 -819
322 80 235
785 722 -397
286 456 921
706 45 245
145 880 879
290 606 380
212 357 262
321 607 -434
669 222 164
623 643 -792
487 207 1
209 840 167
92 679 944
559 402 173
237 172 -581
45 99 -933
598 877 561
639 389 -607
827 4 201
927 97 975
278 513 363
468 591 -174
536 535 -455
172 262 505
534 669 -286
191 419 574
455 440 -739
569 749 -630
209 575 0
906 247 753
647 625 -84
288 196 -236
384 244 542
92 711 -493
142 907 956
249 808 531
797 814 -911
107 27 342
787 621 -278
55 567 -459
943 146 -33
485 945 164
718 890 -780
755 871 -168
242 455 -305
528 538 931
815 637 160
758 899 -490
614 713 -281
51 541 -575
213 824 431
726 53 310
932 740 -878
315 60 834
874 118 -462
604 216 -56
917 949 707
473 155 498
185 576 -738
200 52 898
57 895 -477
721 172 112
849 946 -36
141 916 -531
568 171 116
572 362 -961
548 44 -858
387 330 -649
295 712 720
561 532 -281
574 159 137
170 166 -526
531 867 -78
310 284 898
543 794 -113
927 340 166
580 820 930
771 271 54
915 766 677
943 401 -414
954 571 614
107 38 -938
791 222 -211
866 454 -950
435 210 -457
358 684 -996
108 694 425
96 471 -542
246 790 -477
815 141 620
395 14 212
169 627 -447
213 752 -280
657 581 684
529 498 -288
836 773 -81
423 398 735
535 391 -543
319 167 419
710 270 -525
915 664 -233
223 196 -637
492 26 157
244 801 642
780 214 -300
515 625 -657
499 512 474
259 439 802
935 464 -416
38 167 -801
171 112 -90
515 740 348
676 431 197
66 125 -732
399 749 330
205 103 -436
377 845 -936
614 542 -854
552 792 944
247 277 946
255 13 811
600 853 766
226 116 -936
573 122 146
442 449 -671
538 948 228
255 487 608
23 630 428
546 688 -295
774 201 148
957 329 278
756 268 64
763 84 19
66 635 -878
481 189 481
21 380 803
512 643 -348
320 751 -946
733 779 366
261 135 -341
905 690 -923
85 220 90
591 531 -481
766 59 327
333 211 -755
832 107 479
421 375 -704
76 509 -807
217 398 -757
721 373 376
332 650 477
241 630 -637
795 269 206
653 898 280
781 316 -39
458 926 213
744 548 -429
57 510 -213
820 353 120
465 510 887
77 571 -763
500 74 -775
908 901 762
153 713 -496
788 345 -149
558 873 -545
516 55 545
478 160 -992
528 431 445
952 284 -426
28 777 577
527 651 647
390 956 221
784 523 -794
453 429 955
608 958 -821
715 685 70
646 545 89
683 89 462
486 122 -188
287 183 876
555 815 469
282 915 -902
926 940 178
341 898 -401
543 729 -238
609 416 -620
25 479 -82
349 163 -463
479 933 807
302 499 582
923 143 -152
736 741 -329
340 623 -567
664 441 -970
521 636 425
661 379 -925
44 419 -335
648 670 -464
880 555 294
43 902 96
5 414 -551
820 558 767
635 62 -60
744 29 -925
222 58 -350
884 141 -159
838 881 -928
751 215 -743
839 10 -117
699 518 727
141 581 462
167 11 -757
431 206 -257
534 864 275
248 456 175
359 627 -536
626 490 193
550 775 -770
778 34 36
342 910 639
639 799 -669
954 64 -348
414 609 -470
84 861 -955
497 182 -392
932 180 -780
132 167 181
551 781 364
109 122 501
560 820 -349
447 580 134
498 514 -138
625 269 -100
487 748 -117
427 207 779
489 430 757
708 488 -916
899 914 172
100 403 195
647 809 -551
126 768 720
263 404 712
492 850 175
45 81 -246
780 801 -410
77 21 982
541 823 321
784 844 968
185 164 -657
749 44 741
679 377 -915
869 510 -414
590 14 -589
567 204 -698
452 202 -768
83 370 -90
106 841 -941
649 69 -116
182 414 -733
807 714 -719
478 576 207
358 753 206
276 137 463
648 713 839
382 737 -156
845 440 939
756 620 789
856 510 -214
954 434 -618
383 829 621
239 842 662
884 674 931
387 34 -465
531 194 -485
32 579 13
65 416 447
273 191 -115
720 734 890
744 516 -834
342 206 298
277 434 933
311 658 521
806 871 -430
175 897 191
663 247 650
428 695 -206
75 530 1
443 536 986
380 193 -563
207 803 333
641 430 -960
4 786 643
830 895
244 405 412
59 306 585
432 192 221
772 164 718
526 694 -68
175 2 -712
174 117 -798
108 652 392
564 621 310
586 296 744
53 348 -933
419 452 -649
536 451 371
72 169 -697
703 635 736
621 350 900
187 744 -608
122 387 88
511 475 386
232 256 -855
293 522 -127
118 261 570
566 300 -153
228 342 -142
233 539 -878
711 219 -924
801 643 975
332 137 -3
609 262 283
34 603 536
777 703 66
783 597 -850
253 626 229
630 362 856
654 446 956
725 118 -571
681 385 818
19 485 73
275 257 -562
554 548 -320
233 425 390
798 488 591
217 20 -930
830 538 -637
412 274 -829
421 737 176
338 466 -872
456 80 -555
180 458 437
123 427 302
431 703 201
141 519 -989
562 780 762
125 567 -722
217 553 695
319 247 205
99 260 997
148 570 -304
106 214 -764
512 521 -265
675 451 244
783 437 -45
389 213 -590
406 617 451
282 546 315
145 100 -925
152 94 -577
53 163 -344
61 783 264
491 81 -21
614 573 -763
364 44 -514
480 243 -180
397 257 912
486 714 779
556 454 450
487 728 -188
50 241 913
74 636 -281
415 429 338
528 243 179
748 785 -108
67 158 -843
28 60 -746
301 427 963
821 103 -584
99 734 781
357 817 -513
354 818 -269
530 405 -651
27 496 -370
516 649 881
690 220 641
387 30 -348
118 426 191
717 551 -128
470 278 -623
176 428 907
570 671 155
761 726 233
235 305 858
357 321 165
214 614 268
707 124 -327
267 720 107
407 701 981
703 610 157
701 367 -759
313 474 24
737 476 -95
745 588 464
628 307 10
559 324 312
320 105 -81
413 50 -703
429 691 -855
680 210 440
43 165 -548
325 383 121
333 92 718
