19
941 1736
330 219 851
319 293 628
903 826 52
116 567 133
825 239 773
55 429 291
475 62 421
542 758 450
918 155 278
17 210 579
51 447 679
348 686 166
819 265 491
292 498 409
417 889 859
226 220 432
604 633 73
285 414 495
93 545 415
508 35 744
528 690 980
109 797 810
263 57 141
445 475 480
906 299 694
584 15 415
285 298 134
723 14 91
79 84 856
223 371 488
880 739 190
787 495 963
246 223 532
344 375 308
36 66 428
468 623 415
594 737 591
713 915 992
556 383 948
354 896 804
821 824 112
485 640 412
125 358 892
484 474 668
149 220 882
536 44 912
326 205 499
313 182 620
465 733 323
571 752 453
190 788 70
384 574 676
365 671 338
30 826 636
316 368 905
421 282 635
688 777 62
885 42 671
227 517 421
319 174 679
224 491 444
505 79 103
39 27 806
876 12 446
121 451 54
340 92 697
297 27 43
664 323 442
32 239 388
814 187 468
708 871 3
252 888 667
316 312 491
39 742 46
446 551 272
453 25 78
715 494 763
763 454 540
260 683 738
367 341 581
521 745 50
594 360 972
835 783 488
281 561 285
900 273 757
712 398 417
151 328 986
48 698 901
257 409 995
570 485 44
552 273 741
83 234 473
715 378 45
240 22 107
686 501 715
689 232 134
496 476 446
314 285 504
267 555 769
430 377 143
717 862 374
684 863 908
134 58 953
700 188 466
59 353 787
248 337 183
863 804 133
430 758 956
772 433 338
803 562 25
615 463 323
859 207 210
659 779 743
807 847 564
738 403 367
234 151 322
123 192 701
97 3 964
632 403 474
207 877 195
106 714 256
361 295 145
200 396 356
227 723 178
544 777 65
829 804 825
718 343 146
876 827 859
416 741 39
44 486 73
495 109 928
200 858 42
148 285 112
378 27 636
504 9 418
130 730 907
208 150 139
361 790 765
914 272 29
885 860 619
58 890 970
770 221 434
542 712 174
499 545 826
350 372 605
461 299 984
119 122 717
804 691 674
222 725 532
549 486 976
734 8 248
424 460 623
589 240 411
99 770 584
709 828 603
735 251 869
888 720 665
862 297 574
642 333 881
239 645 861
310 810 266
150 823 775
757 642 653
732 647 726
147 101 396
57 32 123
301 181 348
544 168 567
99 41 925
656 686 52
827 190 862
770 805 398
277 773 179
839 710 966
170 802 565
420 646 40
1 45 372
717 567 689
680 106 657
794 260 321
709 76 909
222 514 332
312 466 665
98 585 657
693 626 474
262 197 589
408 837 537
789 389 450
727 515 695
128 704 854
1 726 856
347 248 277
524 247 900
710 295 960
121 870 47
627 877 949
447 153 488
527 872 182
568 66 841
281 899 864
877 326 3
901 724 999
542 868 243
701 239 294
416 19 394
699 175 52
629 121 761
334 106 433
782 419 102
632 4 104
383 200 862
843 406 564
623 1 75
752 576 481
238 477 101
571 323 103
503 912 719
171 795 299
66 291 622
296 697 913
161 862 865
285 785 625
426 399 937
277 154 84
723 659 988
328 383 491
665 325 901
693 771 976
589 456 889
336 541 962
658 89 70
62 447 866
761 48 887
550 647 95
820 317 94
493 777 40
860 801 423
581 160 436
25 560 962
629 245 84
563 761 473
324 720 80
696 79 399
841 494 147
637 168 123
120 263 530
295 185 570
594 95 400
891 502 363
197 144 816
444 572 879
846 573 976
311 232 878
161 666 36
481 499 757
806 323 641
14 264 119
692 247 945
561 876 603
94 201 481
501 679 936
775 249 674
214 913 647
363 473 244
876 742 771
868 201 963
786 800 683
18 807 568
596 561 625
706 619 476
68 249 120
856 190 587
873 284 174
659 282 337
233 564 161
572 286 438
326 202 974
588 380 891
53 288 693
598 674 871
746 398 892
340 64 960
403 38 593
210 650 701
906 593 35
425 760 343
347 726 903
66 857 401
738 316 196
912 119 450
880 847 292
129 627 990
613 133 401
98 439 32
316 131 577
912 552 374
241 785 972
362 516 857
761 303 990
359 357 539
364 55 327
903 24 863
325 275 42
46 63 43
716 607 218
532 97 803
9 245 891
645 252 639
813 807 767
349 193 425
893 132 337
387 913 822
70 25 162
836 734 300
167 185 991
433 201 649
909 95 386
143 246 150
355 843 729
189 126 401
604 715 574
123 310 177
420 297 684
104 305 365
190 53 876
717 224 518
754 485 871
622 52 151
334 604 648
23 204 890
862 363 391
811 814 147
209 427 979
59 322 32
199 340 942
112 593 501
223 564 959
325 65 95
272 489 593
83 628 781
161 918 201
802 440 367
741 192 841
64 874 119
611 596 868
102 253 174
430 714 629
236 436 436
322 524 597
169 490 865
872 435 741
216 582 795
760 344 186
744 870 960
272 694 607
517 872 127
293 32 942
127 731 500
617 577 129
342 473 469
17 460 649
387 456 405
311 135 338
790 854 251
430 266 813
383 663 480
594 528 610
101 551 169
690 910 754
624 28 841
733 766 608
96 754 780
621 138 162
458 526 120
599 448 173
280 650 911
247 692 507
458 515 552
140 529 507
336 354 421
385 314 68
845 303 40
354 662 41
712 56 458
167 641 73
875 271 200
558 235 111
481 624 598
68 884 645
129 805 958
586 360 165
185 213 346
905 153 811
531 598 508
372 300 427
447 20 3
28 786 940
485 571 6
646 808 447
396 569 728
825 275 786
283 84 734
406 361 187
506 421 385
713 261 623
887 148 14
228 726 844
164 229 185
240 754 9
804 359 471
172 713 318
55 545 870
485 369 129
467 297 178
126 61 590
759 209 522
379 869 400
277 151 892
158 249 776
81 339 439
99 160 273
444 138 269
98 315 107
862 328 852
907 178 942
38 499 8
563 569 452
693 837 352
765 710 142
310 725 451
897 670 448
210 171 737
500 533 284
683 522 517
27 904 121
450 731 269
605 216 693
503 628 873
559 12 343
151 629 705
106 242 871
379 48 509
95 135 498
6 260 716
729 591 948
671 284 263
547 309 94
137 374 432
782 550 147
286 299 127
346 865 247
801 644 337
84 695 310
462 638 466
169 404 533
229 299 250
375 71 966
285 212 593
833 477 672
790 303 903
624 3 126
142 731 227
352 621 906
901 356 449
351 374 835
864 405 321
431 15 65
259 558 410
24 134 942
473 385 728
261 98 196
260 515 90
652 398 180
498 37 624
505 187 312
484 333 510
153 116 395
897 863 106
530 686 607
13 437 924
279 333 165
689 315 462
246 507 866
308 829 248
583 700 343
30 389 791
127 915 253
339 46 773
825 197 340
261 228 184
858 263 885
399 783 901
783 869 101
767 738 754
819 136 723
786 463 117
320 538 44
814 705 630
21 393 462
760 626 576
805 223 748
675 107 450
254 686 859
345 701 609
654 7 651
733 620 484
745 273 707
675 196 676
856 505 455
162 16 939
417 752 546
344 392 309
708 103 306
129 126 410
18 724 976
672 9 80
587 703 358
693 854 683
395 153 186
45 170 967
313 288 40
11 257 124
240 316 769
43 566 700
917 887 253
865 85 677
411 363 430
704 100 443
896 443 709
426 418 872
405 899 881
28 387 243
22 321 429
137 721 756
438 126 496
462 236 732
906 727 973
434 716 216
652 431 887
351 227 212
715 272 949
406 666 923
90 755 452
209 752 884
555 703 16
438 62 144
464 215 436
517 389 960
503 769 331
814 470 132
615 848 372
190 826 524
361 411 325
848 146 752
654 126 92
95 755 717
196 400 462
438 58 643
510 143 730
595 106 266
798 291 996
842 640 501
879 6 567
204 253 342
875 559 728
704 435 318
793 444 283
523 455 180
915 100 522
759 690 322
258 510 448
591 792 867
250 862 734
273 454 249
778 893 726
526 360 864
459 739 484
94 506 723
262 900 561
328 490 634
726 380 554
649 731 316
831 62 120
781 187 230
70 571 924
272 460 192
732 257 561
48 580 56
504 543 705
233 822 383
343 380 656
191 564 55
493 781 148
545 805 940
375 197 927
776 917 971
467 440 425
279 521 58
102 234 906
284 255 384
729 459 974
126 302 884
250 419 386
645 702 546
121 679 819
375 202 206
702 838 321
387 148 781
84 615 814
853 664 173
874 386 626
515 26 471
589 310 49
151 574 738
476 663 736
74 805 96
700 469 175
536 604 574
305 538 796
20 262 818
378 677 52
50 396 343
106 540 560
855 910 983
238 151 636
456 564 661
123 357 710
853 900 198
262 806 108
422 509 872
519 77 563
180 662 94
483 497 476
185 503 658
475 442 336
86 867 465
447 732 745
376 276 66
789 35 24
757 473 793
691 174 513
612 457 609
361 589 169
623 234 574
847 829 816
213 632 192
604 844 142
794 559 550
315 861 844
374 341 958
480 889 199
505 488 761
308 637 289
31 294 693
657 456 684
269 18 985
857 100 189
577 811 776
622 198 535
290 446 519
228 340 342
449 81 539
575 460 242
813 746 947
107 56 85
462 229 714
145 79 325
44 102 372
191 785 941
760 495 235
792 10 463
344 76 821
139 476 113
806 712 106
78 760 151
910 81 865
539 361 294
279 187 562
744 589 205
720 776 473
239 63 249
710 87 507
44 589 693
255 124 578
522 801 149
150 718 385
791 11 198
713 514 167
847 207 154
235 831 881
86 33 461
451 487 875
208 604 726
38 408 311
427 227 820
50 529 572
762 628 927
912 428 875
164 2 200
873 540 133
772 389 590
267 655 100
617 135 27
511 706 351
357 730 12
300 351 830
390 349 640
542 766 1000
835 676 293
642 651 396
893 262 798
101 545 245
238 148 279
344 340 432
255 883 788
701 99 38
724 895 179
631 882 827
648 316 36
357 342 11
720 524 657
473 3 725
98 621 495
919 915 883
142 509 731
430 649 722
297 534 820
359 237 264
577 643 818
399 26 850
440 829 877
122 264 805
688 712 75
153 463 409
130 638 714
610 654 579
615 475 822
737 12 588
284 495 442
302 105 283
57 300 35
513 800 696
456 404 643
663 550 879
73 586 50
441 892 881
422 262 929
64 867 720
891 340 874
242 157 848
579 219 382
551 864 311
534 84 90
492 727 331
68 741 353
504 373 92
474 782 515
173 119 560
156 621 654
601 181 276
825 145 55
585 547 648
133 647 797
27 688 526
612 427 838
403 341 532
783 857 334
322 665 652
499 398 369
791 872 726
353 635 381
554 614 783
784 1 837
191 649 928
138 12 248
425 2 392
121 368 495
527 773 792
457 130 938
456 52 312
185 608 194
656 776 448
380 895 408
696 862 805
446 737 857
68 312 882
221 280 643
712 503 832
640 556 902
786 882 581
864 146 229
765 497 78
24 791 398
884 227 161
753 877 138
27 252 681
645 725 874
285 897 115
794 140 839
92 291 248
831 405 666
82 39 715
531 171 195
426 600 280
63 127 179
484 666 288
277 723 915
130 823 249
529 626 199
623 223 553
348 598 158
790 553 760
451 134 420
67 429 891
591 209 188
236 263 248
371 271 330
655 163 553
495 347 908
357 425 458
57 372 120
49 187 725
240 743 881
78 196 259
455 332 347
308 207 755
253 242 315
567 550 425
272 78 527
700 745 356
824 562 13
579 876 982
345 88 842
432 421 295
391 779 279
886 93 199
747 206 379
625 724 648
810 625 478
768 449 239
356 590 396
887 736 725
232 785 381
528 828 474
773 182 368
21 811 798
663 53 603
706 321 468
129 287 552
299 90 336
385 800 452
320 565 403
327 511 700
232 121 273
114 901 503
433 463 343
682 868 507
789 916 511
441 550 596
558 453 610
489 546 441
165 285 456
58 590 69
318 640 616
606 866 574
375 233 455
189 249 262
676 608 338
91 351 314
826 287 70
152 153 720
684 435 728
284 701 669
334 442 405
800 826 754
8 110 967
917 460 923
611 558 885
778 303 688
409 494 1000
411 300 342
550 61 623
21 518 92
307 44 106
139 15 510
837 791 399
252 446 591
3 436 840
502 656 198
899 295 391
505 285 22
711 821 5
158 576 214
410 441 873
194 879 814
313 736 163
108 873 406
515 461 290
340 385 291
639 386 648
364 345 999
103 428 367
715 722 797
69 839 558
253 825 269
437 213 919
212 551 434
895 13 112
182 747 62
289 481 595
547 766 984
890 664 144
401 370 876
169 52 911
449 130 351
105 682 702
11 688 274
376 147 570
331 668 595
647 263 243
389 247 28
862 433 694
155 401 181
21 673 412
514 605 354
463 173 815
363 909 945
454 916 332
300 433 270
182 374 962
42 687 639
874 185 394
458 666 485
236 30 546
742 404 921
617 375 200
742 309 382
288 727 160
511 772 196
730 572 198
542 452 455
75 907 625
52 720 782
404 133 323
225 810 758
573 547 847
62 122 592
601 82 693
377 193 423
184 367 666
113 833 981
311 76 900
180 286 664
128 914 97
477 555 837
772 358 449
101 325 637
534 412 128
524 449 601
282 169 11
325 662 266
222 662 197
268 53 732
906 689 700
19 521 642
910 880 87
656 675 291
441 889 830
787 826 758
654 400 722
830 346 399
722 508 634
267 354 385
177 654 657
568 889 403
666 642 474
478 354 529
524 151 316
721 487 543
510 828 808
190 291 430
676 632 222
363 325 452
884 664 342
387 243 257
295 641 364
861 69 140
613 152 961
384 176 906
17 668 786
505 590 178
683 101 815
780 496 359
291 167 271
71 313 178
519 175 889
762 870 457
586 884 108
454 6 831
726 428 791
73 673 977
406 882 324
463 908 700
334 497 674
801 514 733
410 374 327
877 775 602
344 500 317
298 603 146
54 519 655
592 553 190
723 856 502
229 10 569
328 800 923
461 438 637
788 598 194
704 626 282
120 824 35
880 53 967
744 369 930
48 196 289
26 230 664
842 827 192
545 909 756
465 372 582
534 753 407
12 202 778
755 492 489
880 879 810
510 122 148
804 325 836
663 825 664
897 727 895
398 685 152
705 168 847
289 888 310
45 331 801
782 769 578
156 864 188
760 348 317
806 370 775
466 172 459
746 76 949
751 117 277
136 316 474
393 313 129
798 124 219
552 190 487
184 719 667
805 520 182
847 887 103
234 620 61
118 639 218
672 513 973
615 701 979
51 752 350
317 551 155
139 876 767
160 668 667
173 796 416
833 98 955
558 38 809
602 268 104
615 266 409
8 164 265
523 601 270
104 590 399
297 171 164
644 448 601
262 278 863
719 756 41
859 46 252
667 81 328
392 425 458
304 616 102
425 517 486
824 729 434
597 309 593
815 397 83
816 489 531
387 581 357
735 136 209
524 856 42
762 572 153
909 748 44
775 324 279
610 192 947
510 449 123
482 334 739
622 303 582
905 382 525
342 566 221
382 876 346
380 686 127
511 910 815
869 323 16
827 482 263
538 373 636
40 576 119
601 360 641
92 492 349
209 509 661
111 370 81
627 429 53
850 798 151
428 793 699
161 653 862
213 500 576
301 396 526
78 701 646
536 204 767
804 690 82
16 13 480
258 242 215
756 452 741
389 618 625
82 311 147
745 772 191
543 516 945
549 239 760
363 61 567
61 31 406
1 912 93
553 267 539
410 388 816
462 621 556
661 909 956
566 379 803
86 99 521
556 8 348
848 489 109
621 225 493
792 258 383
715 849 466
247 442 801
589 13 596
470 701 682
603 185 498
73 136 874
293 829 824
846 443 3
645 225 47
520 677 831
109 135 371
667 59 739
306 496 653
190 654 350
661 541 229
400 235 872
754 852 310
168 795 750
866 26 164
174 666 879
64 462 522
699 156 909
507 807 202
713 141 743
690 348 496
331 580 404
4 345 496
578 887 567
543 567 711
878 657 710
194 539 333
28 482 499
584 340 871
179 117 666
196 507 622
679 464 803
245 56 272
73 335 722
137 677 845
411 792 959
333 440 728
171 191 454
314 47 626
12 206 398
357 391 124
121 208 710
865 629 72
858 218 691
774 478 241
89 740 832
412 72 389
842 625 850
554 513 173
417 222 28
198 714 532
63 847 569
262 486 917
430 282 589
154 680 291
34 433 893
546 713 699
196 190 459
685 403 402
825 247 958
39 738 300
769 129 620
668 532 549
892 908 908
847 501 750
175 741 391
578 337 920
739 844 584
641 902 92
473 237 649
327 730 151
373 625 419
223 279 947
358 674 896
166 828 456
819 827 233
199 164 820
120 361 177
365 583 790
894 518 35
272 501 747
416 688 347
555 161 417
396 132 652
892 1835
